anime_id,title,score,rank,popularity,members,favorites,episodes,type,duration,status,genres,studios
35839,Sora yori mo Tooi Basho,8.5,168.0,459,556424,14876,13.0,TV,23 min per ep,Finished Airing,"Adventure,Comedy,Drama",Madhouse
4282,Kara no Kyoukai Movie 5: Mujun Rasen,8.5,167.0,1117,254824,4719,1.0,Movie,1 hr 54 min,Finished Airing,"Action,Drama,Fantasy,Mystery,Romance,Suspense",ufotable
40748,Jujutsu Kaisen,8.5,166.0,11,3067369,96727,24.0,TV,23 min per ep,Finished Airing,"Action,Award Winning,Supernatural",MAPPA
59845,Kaoru Hana wa Rin to Saku,8.49,172.0,555,475628,8990,13.0,TV,24 min per ep,Finished Airing,"Drama,Romance",CloverWorks
32182,Mob Psycho 100,8.49,173.0,27,2336358,54985,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy,Supernatural",Bones
57779,Dorohedoro Season 2,8.48,175.0,2647,86381,537,11.0,ONA,26 min per ep,Finished Airing,"Action,Comedy,Fantasy,Horror",MAPPA
12431,Uchuu Kyoudai,8.48,178.0,1338,211577,3954,99.0,TV,24 min per ep,Finished Airing,Comedy,A-1 Pictures
3297,Aria the Origination,8.48,174.0,1861,142867,4306,13.0,TV,24 min per ep,Finished Airing,"Sci-Fi,Slice of Life",HAL Film Maker
44070,Tian Guan Cifu Special,8.48,177.0,3251,61052,535,1.0,ONA,21 min,Finished Airing,"Action,Adventure,Drama,Fantasy",Haoliners Animation
40834,Ousama Ranking,8.48,176.0,306,762979,13901,23.0,TV,22 min per ep,Finished Airing,"Adventure,Fantasy",Wit Studio
62896,Chou Kaguya-hime!,8.47,180.0,2411,99856,2334,1.0,ONA,2 hr 20 min,Finished Airing,"Action,Sci-Fi,Supernatural","Studio Colorido,Studio Chromato"
37779,Yakusoku no Neverland,8.47,183.0,37,2166247,32984,12.0,TV,22 min per ep,Finished Airing,"Mystery,Suspense",CloverWorks
30654,Ansatsu Kyoushitsu 2nd Season,8.47,179.0,86,1577948,17973,25.0,TV,23 min per ep,Finished Airing,"Action,Comedy",Lerche
30276,One Punch Man,8.47,182.0,4,3536745,66358,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy",Madhouse
10165,Nichijou,8.47,181.0,198,988211,25730,26.0,TV,23 min per ep,Finished Airing,Comedy,Kyoto Animation
63019,Prism Rondo,8.46,188.0,3154,64202,1171,20.0,ONA,26 min per ep,Finished Airing,"Drama,Romance",Wit Studio
60544,Nezha Zhi Mo Tong Nao Hai,8.46,187.0,6768,12043,78,1.0,Movie,2 hr 23 min,Finished Airing,"Action,Comedy,Drama,Fantasy",October Media
38450,Mo Dao Zu Shi: Xian Yun Pian,8.46,186.0,2142,119446,1309,8.0,ONA,24 min per ep,Finished Airing,"Action,Adventure,Drama,Fantasy,Mystery",B.CMAY PICTURES
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,8.46,185.0,612,442209,3588,1.0,Movie,1 hr 57 min,Finished Airing,"Action,Fantasy",ufotable
6114,Rainbow: Nisha Rokubou no Shichinin,8.46,189.0,636,426888,8684,26.0,TV,22 min per ep,Finished Airing,"Drama,Suspense",Madhouse
392,Yuu☆Yuu☆Hakusho,8.46,191.0,308,757312,24801,112.0,TV,23 min per ep,Finished Airing,"Action,Supernatural",Studio Pierrot
47194,Summertime Render,8.46,190.0,355,686090,11554,25.0,TV,23 min per ep,Finished Airing,"Mystery,Supernatural,Suspense",OLM
37379,Chihayafuru 3,8.46,184.0,1714,158086,1697,24.0,TV,22 min per ep,Finished Airing,"Drama,Romance,Sports",Madhouse
37208,Mo Dao Zu Shi,8.45,195.0,1104,257144,7241,15.0,ONA,25 min per ep,Finished Airing,"Action,Adventure,Drama,Fantasy,Mystery",B.CMAY PICTURES
31181,Owarimonogatari,8.45,196.0,515,512961,3054,12.0,TV,26 min per ep,Finished Airing,"Comedy,Mystery,Supernatural",Shaft
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8.45,197.0,385,646502,2887,1.0,Movie,1 hr 30 min,Finished Airing,"Drama,Sci-Fi",White Fox
36649,Banana Fish,8.45,192.0,205,968970,32199,24.0,TV,22 min per ep,Finished Airing,"Action,Adventure,Drama,Suspense",MAPPA
37105,Grand Blue,8.45,194.0,225,914325,22825,12.0,TV,24 min per ep,Finished Airing,Comedy,Zero-G
44087,Gintama: The Semi-Final,8.45,193.0,2513,94132,271,2.0,Special,24 min per ep,Finished Airing,"Action,Comedy",Bandai Namco Pictures
61335,Medalist 2nd Season,8.44,200.0,3904,44403,173,9.0,TV,23 min per ep,Finished Airing,"Drama,Sports",ENGI
35737,Pluto,8.44,201.0,1107,256474,3471,8.0,ONA,1 hr 1 min per ep,Finished Airing,"Action,Mystery,Sci-Fi,Suspense",Studio M2
36999,Zoku Owarimonogatari,8.44,202.0,1124,254228,1095,6.0,TV,28 min per ep,Finished Airing,"Comedy,Mystery,Supernatural",Shaft
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders - Egypt-hen,8.44,199.0,132,1260754,22203,24.0,TV,23 min per ep,Finished Airing,"Action,Adventure",David Production
136,Hunter x Hunter,8.44,198.0,380,651936,12246,62.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Fantasy",Nippon Animation
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,8.43,205.0,544,486604,1774,1.0,Movie,1 hr 31 min,Finished Airing,Drama,Kyoto Animation
20583,Haikyuu!!,8.43,204.0,36,2186180,78767,25.0,TV,24 min per ep,Finished Airing,Sports,Production I.G
40059,Golden Kamuy 3rd Season,8.43,203.0,1395,202785,1640,12.0,TV,23 min per ep,Finished Airing,"Action,Adventure",Geno Studio
56538,Kimi ni Todoke 3rd Season,8.42,208.0,2164,117565,807,5.0,ONA,1 hr 6 min per ep,Finished Airing,"Drama,Romance",Production I.G
54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,8.42,214.0,494,522028,6730,16.0,TV,28 min per ep,Finished Airing,"Drama,Fantasy,Suspense",White Fox
24687,Mushishi Zoku Shou: Odoro no Michi,8.42,211.0,2234,111637,128,1.0,TV Special,47 min,Finished Airing,"Adventure,Mystery,Slice of Life,Supernatural",Artland
36538,Natsume Yuujinchou Movie: Utsusemi ni Musubu,8.42,212.0,2693,84589,230,1.0,Movie,1 hr 44 min,Finished Airing,"Slice of Life,Supernatural",Shuka
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.42,213.0,169,1088080,13583,12.0,TV,29 min per ep,Finished Airing,"Drama,Fantasy,Suspense",White Fox
38889,Kono Oto Tomare! Part 2,8.42,209.0,1384,204614,1864,13.0,TV,23 min per ep,Finished Airing,Drama,Platinum Vision
44511,Chainsaw Man,8.42,206.0,47,1992067,56350,12.0,TV,24 min per ep,Finished Airing,"Action,Fantasy",MAPPA
25781,Shingeki no Kyojin: Kuinaki Sentaku,8.42,216.0,444,567548,2040,2.0,OVA,27 min per ep,Finished Airing,Action,Wit Studio
467,Koukaku Kidoutai: Stand Alone Complex,8.42,210.0,638,426556,9040,26.0,TV,24 min per ep,Finished Airing,"Award Winning,Mystery,Sci-Fi",Production I.G
36885,Saenai Heroine no Sodatekata Fine,8.42,215.0,1372,206264,2805,1.0,Movie,1 hr 54 min,Finished Airing,"Comedy,Romance",CloverWorks
51039,Doupo Cangqiong: Nian Fan,8.42,207.0,6662,12570,413,209.0,ONA,24 min per ep,Currently Airing,"Action,Adventure,Fantasy",Motion Magic
53672,Violet Evergarden: Recollections,8.41,226.0,3692,48602,179,1.0,Special,1 hr 35 min,Finished Airing,Drama,Kyoto Animation
33255,Saiki Kusuo no Ψ-nan,8.41,221.0,131,1263974,34297,120.0,TV,5 min per ep,Finished Airing,Comedy,"J.C.Staff,Egg Firm"
34612,Saiki Kusuo no Ψ-nan 2,8.41,222.0,325,727578,4500,24.0,TV,24 min per ep,Finished Airing,Comedy,"J.C.Staff,Egg Firm"
21899,Gintama: Yorinuki Gintama-san on Theater 2D,8.41,218.0,3672,48966,46,2.0,Movie,1 hr 36 min per ep,Finished Airing,"Action,Comedy,Sci-Fi",Sunrise
40730,Tian Guan Cifu,8.41,224.0,1564,178457,6219,11.0,ONA,26 min per ep,Finished Airing,"Action,Adventure,Drama,Fantasy",Haoliners Animation
2246,Mononoke,8.41,220.0,752,370045,9360,12.0,TV,22 min per ep,Finished Airing,"Horror,Mystery,Supernatural,Suspense",Toei Animation
30709,Kamisama Hajimemashita: Kako-hen,8.41,219.0,1499,186266,1138,4.0,OVA,30 min per ep,Finished Airing,"Comedy,Romance,Supernatural",TMS Entertainment
50265,Spy x Family,8.41,223.0,55,1909999,41481,12.0,TV,24 min per ep,Finished Airing,"Action,Award Winning,Comedy","Wit Studio,CloverWorks"
50330,Bungou Stray Dogs 4th Season,8.41,217.0,761,363821,3438,13.0,TV,23 min per ep,Finished Airing,"Action,Mystery",Bones
62340,Guangyin Zhi Wai,8.4,227.0,12452,2175,44,26.0,ONA,25 min per ep,Finished Airing,"Action,Adventure,Fantasy","Yien Animation Studio,Flying Fish Studio"
57334,Dandadan,8.4,226.0,195,996269,15836,12.0,TV,23 min per ep,Finished Airing,"Action,Comedy,Supernatural",Science SARU
36275,Natsume Yuujinchou Roku Specials,8.4,232.0,3477,54199,79,2.0,Special,23 min per ep,Finished Airing,"Slice of Life,Supernatural",Shuka
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,8.4,233.0,527,498888,8646,1.0,Movie,1 hr 54 min,Finished Airing,"Drama,Fantasy",P.A. Works
49722,Karakai Jouzu no Takagi-san Movie,8.4,229.0,2460,97068,780,1.0,Movie,1 hr 13 min,Finished Airing,Romance,Shin-Ei Animation
38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,8.4,231.0,236,893579,5059,1.0,Movie,1 hr 30 min,Finished Airing,"Adventure,Comedy,Fantasy",J.C.Staff
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.4,228.0,51,1954298,42693,12.0,TV,25 min per ep,Finished Airing,"Comedy,Romance",A-1 Pictures
38000,Kimetsu no Yaiba,8.4,230.0,5,3473170,95133,26.0,TV,23 min per ep,Finished Airing,"Action,Award Winning,Supernatural",ufotable
45556,Wu Liuqi: Xuanwu Guo Pian,8.4,234.0,2673,85781,895,10.0,ONA,16 min per ep,Finished Airing,"Action,Adventure,Comedy,Drama,Mystery",Sharefun Studio
60543,Dandadan 2nd Season,8.39,236.0,441,570075,3869,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy,Supernatural",Science SARU
55772,Golden Kamuy: Saishuushou,8.39,237.0,3212,62284,207,13.0,TV,23 min per ep,Finished Airing,"Action,Adventure",Brain's Base
37515,Made in Abyss Movie 2: Hourou Suru Tasogare,8.39,239.0,1651,166767,297,1.0,Movie,1 hr 45 min,Finished Airing,"Adventure,Drama,Fantasy,Mystery,Sci-Fi",Kinema Citrus
35557,Houseki no Kuni,8.39,238.0,496,522076,15138,12.0,TV,24 min per ep,Finished Airing,"Action,Drama,Fantasy,Mystery",Orange
5028,Major S5,8.39,241.0,2863,76089,646,25.0,TV,24 min per ep,Finished Airing,Sports,SynergySP
9756,Mahou Shoujo Madoka★Magica,8.39,240.0,106,1419652,60891,12.0,TV,24 min per ep,Finished Airing,"Award Winning,Drama,Suspense",Shaft
50183,Blue Giant,8.39,235.0,3627,49933,517,1.0,Movie,1 hr 59 min,Finished Airing,Drama,Nut
55888,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,8.38,249.0,433,586393,4725,12.0,TV,23 min per ep,Finished Airing,"Adventure,Drama,Fantasy,Ecchi",Studio Bind
55318,Medalist,8.38,248.0,2488,95064,732,13.0,TV,23 min per ep,Finished Airing,"Drama,Sports",ENGI
53236,Road of Naruto,8.38,,4155,39352,112,1.0,PV,9 min,Finished Airing,"Action,Fantasy",Studio Pierrot
39167,Girls & Panzer: Saishuushou Part 4,8.38,244.0,4859,27796,133,1.0,Movie,54 min,Finished Airing,,Actas
4921,Ramayana: The Legend of Prince Rama,8.38,250.0,6106,15678,230,1.0,Movie,2 hr 15 min,Finished Airing,Adventure,Nippon Ramayana Film
2402,Ashita no Joe,8.38,242.0,2189,115181,2519,79.0,TV,25 min per ep,Finished Airing,"Drama,Sports",Mushi Production
37965,Kaze ga Tsuyoku Fuiteiru,8.38,246.0,841,337424,6562,23.0,TV,23 min per ep,Finished Airing,"Drama,Sports",Production I.G
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,8.38,247.0,1281,221671,1111,1.0,Movie,1 hr 51 min,Finished Airing,"Drama,Suspense",Shaft
40787,Josee to Tora to Sakana-tachi,8.38,245.0,474,538174,7285,1.0,Movie,1 hr 38 min,Finished Airing,"Drama,Romance",Bones
5,Cowboy Bebop: Tengoku no Tobira,8.38,243.0,659,413803,1794,1.0,Movie,1 hr 55 min,Finished Airing,"Action,Sci-Fi",Bones
60570,Ling Long 2nd Season,8.37,257.0,12710,2017,43,12.0,ONA,38 min per ep,Finished Airing,"Action,Sci-Fi",YHKT Entertainment
57067,Fanren Xiu Xian Zhuan: Xinghai Feichi,8.37,254.0,10125,4246,39,48.0,ONA,20 min per ep,Finished Airing,"Action,Adventure,Fantasy","Original Force,Wonder Cat Animation"
5941,Cross Game,8.37,253.0,1968,133178,3096,50.0,TV,23 min per ep,Finished Airing,"Drama,Romance,Sports",SynergySP
31646,3-gatsu no Lion,8.37,251.0,316,739709,16536,22.0,TV,25 min per ep,Finished Airing,Drama,Shaft
46095,Vivy: Fluorite Eye's Song,8.37,259.0,411,613439,11607,13.0,TV,24 min per ep,Finished Airing,"Action,Sci-Fi,Suspense",Wit Studio
38883,Haikyuu!! To the Top,8.37,256.0,176,1059040,5555,13.0,TV,24 min per ep,Finished Airing,Sports,Production I.G
14397,Chihayafuru 2,8.37,252.0,1127,253750,1671,25.0,TV,22 min per ep,Finished Airing,"Drama,Romance,Sports",Madhouse
32366,Gintama°: Aizome Kaori-hen,8.37,255.0,2531,93360,147,2.0,OVA,25 min per ep,Finished Airing,Comedy,Bandai Namco Pictures
38475,Yuru Camp△ Movie,8.37,260.0,2482,95413,469,1.0,Movie,2 hr,Finished Airing,Slice of Life,C-Station
30,Shinseiki Evangelion,8.37,258.0,44,2043220,118752,26.0,TV,24 min per ep,Finished Airing,"Avant Garde,Award Winning,Drama,Sci-Fi,Suspense","Gainax,Tatsunoko Production"
56523,Tunshi Xingkong 3rd Season,8.36,274.0,9342,5409,49,33.0,ONA,21 min per ep,Finished Airing,"Action,Adventure,Fantasy,Sci-Fi",Sparkly Key Animation Studio
55102,Girls Band Cry,8.36,266.0,1892,139757,3258,13.0,TV,23 min per ep,Finished Airing,Drama,Toei Animation
9617,K-On! Movie,8.36,269.0,774,357468,3060,1.0,Movie,1 hr 50 min,Finished Airing,"Award Winning,Comedy",Kyoto Animation
5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),8.36,270.0,1293,220135,2365,1.0,Movie,2 hr 1 min,Finished Airing,"Action,Fantasy,Mystery,Romance,Suspense",ufotable
9260,Kizumonogatari I: Tekketsu-hen,8.36,273.0,434,584436,4003,1.0,Movie,1 hr 3 min,Finished Airing,"Action,Mystery,Supernatural",Shaft
6945,Gintama: Shiroyasha Koutan,8.36,265.0,2864,75869,93,1.0,Special,10 min,Finished Airing,"Action,Comedy,Sci-Fi",Sunrise
48561,Jujutsu Kaisen 0 Movie,8.36,268.0,127,1284765,11276,1.0,Movie,1 hr 44 min,Finished Airing,"Action,Supernatural",MAPPA
49310,Fruits Basket: Prelude,8.36,264.0,1971,132429,880,1.0,Movie,1 hr 28 min,Finished Airing,"Drama,Romance",TMS Entertainment
572,Kaze no Tani no Nausicaä,8.36,272.0,653,416559,6144,1.0,Movie,1 hr 57 min,Finished Airing,"Adventure,Award Winning,Drama,Fantasy",Topcraft
338,Versailles no Bara,8.36,275.0,2181,115882,3459,40.0,TV,24 min per ep,Finished Airing,"Drama,Romance",Tokyo Movie Shinsha
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,8.36,262.0,5274,22872,192,1.0,Movie,1 hr 48 min,Finished Airing,"Adventure,Comedy,Fantasy",Shin-Ei Animation
185,Initial D First Stage,8.36,267.0,605,444064,14145,26.0,TV,25 min per ep,Finished Airing,"Action,Drama","Gallop,Studio Comet"
49721,Karakai Jouzu no Takagi-san 3,8.36,271.0,1323,213813,2354,12.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",Shin-Ei Animation
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",8.36,276.0,741,374216,998,1.0,Special,34 min,Finished Airing,Drama,Kyoto Animation
37822,Douluo Dalu 2nd Season,8.36,263.0,5136,24237,512,237.0,ONA,20 min per ep,Finished Airing,"Action,Adventure,Fantasy",Sparkly Key Animation Studio
22789,Barakamon,8.36,261.0,331,717212,13533,12.0,TV,22 min per ep,Finished Airing,Slice of Life,Kinema Citrus
53540,Meitantei Conan Movie 26: Kurogane no Submarine,8.35,280.0,5603,19550,127,1.0,Movie,1 hr 49 min,Finished Airing,"Action,Mystery",TMS Entertainment
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8.35,282.0,274,827915,15075,12.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",feel.
31988,Hibike! Euphonium 2,8.35,279.0,1099,258514,3849,13.0,TV,23 min per ep,Finished Airing,Drama,Kyoto Animation
39808,Non Non Biyori Nonstop,8.35,281.0,1893,139874,991,12.0,TV,24 min per ep,Finished Airing,Slice of Life,SILVER LINK.
41025,Fumetsu no Anata e,8.35,278.0,192,1005476,16331,20.0,TV,25 min per ep,Finished Airing,"Adventure,Drama,Supernatural",Brain's Base
41457,86,8.35,277.0,199,986582,27756,11.0,TV,23 min per ep,Finished Airing,"Drama,Sci-Fi",A-1 Pictures
58919,Hyakuemu.,8.34,285.0,2784,79647,815,1.0,Movie,1 hr 46 min,Finished Airing,"Drama,Sports",Rock'n Roll Mountain
58390,Yofukashi no Uta Season 2,8.34,288.0,1122,254108,1844,12.0,TV,22 min per ep,Finished Airing,"Romance,Supernatural",LIDENFILMS
56524,Tunshi Xingkong 4th Season,8.34,287.0,8771,6338,177,175.0,ONA,21 min per ep,Currently Airing,"Action,Adventure,Fantasy,Sci-Fi",Sparkly Key Animation Studio
46654,IDOLiSH7 Third Beat! Part 2,8.34,286.0,5773,18063,284,17.0,TV,24 min per ep,Finished Airing,Drama,TROYCA
2251,Baccano!,8.34,283.0,207,962129,23807,13.0,TV,24 min per ep,Finished Airing,"Action,Mystery,Supernatural",Brain's Base
777,Hellsing Ultimate,8.34,284.0,182,1025464,23870,10.0,OVA,49 min per ep,Finished Airing,"Action,Horror,Supernatural","Madhouse,Satelight,Graphinica"
10937,Kidou Senshi Gundam: The Origin,8.33,290.0,2687,85005,970,6.0,OVA,1 hr 11 min per ep,Finished Airing,Sci-Fi,Sunrise
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.33,293.0,123,1298552,12689,13.0,TV,26 min per ep,Finished Airing,"Drama,Fantasy,Suspense",White Fox
49458,Kono Subarashii Sekai ni Shukufuku wo! 3,8.33,292.0,457,560041,5631,11.0,TV,23 min per ep,Finished Airing,"Adventure,Comedy,Fantasy",Drive
10030,Bakuman. 2nd Season,8.33,289.0,744,373113,1369,25.0,TV,24 min per ep,Finished Airing,"Comedy,Drama,Romance",J.C.Staff
49926,Kimetsu no Yaiba: Mugen Ressha-hen,8.33,291.0,197,990369,4687,7.0,TV,24 min per ep,Finished Airing,"Action,Supernatural",ufotable
39551,Tensei shitara Slime Datta Ken 2nd Season,8.33,294.0,162,1125893,11049,12.0,TV,23 min per ep,Finished Airing,"Action,Comedy,Fantasy",8bit
59897,Kobayashi-san Chi no Maid Dragon: Samishigariya no Ryuu,8.32,301.0,3261,60649,171,1.0,Movie,1 hr 45 min,Finished Airing,"Slice of Life,Supernatural",Kyoto Animation
52684,Shen Yin Wangzuo 2nd Season,8.32,310.0,7997,7970,166,182.0,ONA,20 min per ep,Finished Airing,"Action,Adventure,Fantasy",Shenman Entertainment
51805,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,8.32,298.0,5656,19195,72,12.0,Movie,25 min per ep,Finished Airing,"Drama,Sci-Fi",Production I.G
12029,Uchuu Senkan Yamato 2199,8.32,311.0,2040,126649,1960,26.0,OVA,25 min per ep,Finished Airing,"Action,Drama,Sci-Fi","Xebec,AIC"
28701,Fate/stay night: Unlimited Blade Works 2nd Season,8.32,296.0,222,926678,9699,13.0,TV,24 min per ep,Finished Airing,"Action,Fantasy",ufotable
5040,One Outs,8.32,307.0,1102,258175,4255,25.0,TV,23 min per ep,Finished Airing,"Sports,Suspense",Madhouse
7655,Major S6,8.32,303.0,3076,67521,479,25.0,TV,24 min per ep,Finished Airing,Sports,SynergySP
40211,Luo Xiaohei Zhanji (Movie),8.32,302.0,3850,45251,530,1.0,Movie,1 hr 41 min,Finished Airing,"Adventure,Drama,Fantasy",HMCH
2559,Romeo no Aoi Sora,8.32,309.0,3400,56117,701,33.0,TV,23 min per ep,Finished Airing,"Adventure,Drama",Nippon Animation
42941,Uma Musume: Pretty Derby Season 2,8.32,312.0,2204,114324,1971,13.0,TV,23 min per ep,Finished Airing,Sports,Studio KAI
42984,Gotcha!,8.32,,4653,30922,219,1.0,Music,3 min,Finished Airing,Fantasy,Bones
34240,Shelter (Music),8.32,,864,328795,2420,1.0,Music,6 min,Finished Airing,Sci-Fi,A-1 Pictures
5081,Bakemonogatari,8.32,295.0,98,1497787,51674,15.0,TV,25 min per ep,Finished Airing,"Mystery,Romance,Supernatural",Shaft
22535,Kiseijuu: Sei no Kakuritsu,8.32,300.0,43,2051105,36929,24.0,TV,23 min per ep,Finished Airing,"Action,Horror,Sci-Fi,Suspense",Madhouse
13601,Psycho-Pass,8.32,308.0,71,1756129,40478,22.0,TV,23 min per ep,Finished Airing,"Action,Mystery,Sci-Fi,Suspense",Production I.G
50159,Zombieland Saga Movie: Yumeginga Paradise,8.32,313.0,4079,40622,140,1.0,Movie,2 hr,Finished Airing,"Comedy,Supernatural",MAPPA
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,8.32,304.0,84,1591640,39870,11.0,TV,23 min per ep,Finished Airing,"Adventure,Drama,Fantasy,Ecchi",Studio Bind
137,Hunter x Hunter: Original Video Animation,8.32,299.0,1920,137665,446,8.0,OVA,23 min per ep,Finished Airing,"Action,Adventure,Fantasy",Nippon Animation
1210,NHK ni Youkoso!,8.32,306.0,264,843247,30601,24.0,TV,23 min per ep,Finished Airing,"Comedy,Drama,Romance",Gonzo
48653,Yoru ni Kakeru,8.32,,5600,19582,93,1.0,Music,4 min,Finished Airing,,
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,8.32,297.0,4936,26631,154,12.0,Movie,25 min per ep,Finished Airing,"Drama,Sci-Fi",Production I.G
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.32,305.0,2634,87221,115,1.0,OVA,22 min,Finished Airing,"Slice of Life,Supernatural",Brain's Base
59953,Mushen Ji,8.31,316.0,6047,16036,75,,ONA,20 min,Currently Airing,"Action,Adventure,Fantasy",Sparkly Key Animation Studio
55357,Bocchi the Rock! Movie,8.31,314.0,2928,73440,448,2.0,Movie,1 hr 22 min per ep,Finished Airing,"Award Winning,Comedy",CloverWorks
51440,Sasaki to Miyano Movie: Sotsugyou-hen,8.31,318.0,3217,62229,410,1.0,Movie,51 min,Finished Airing,Boys Love,Studio Deen
34534,Natsume Yuujinchou Go Specials,8.31,318.0,3529,52669,67,2.0,Special,23 min per ep,Finished Airing,"Slice of Life,Supernatural",Shuka
39112,Kawaki wo Ameku,8.31,,4711,29983,191,1.0,Music,4 min,Finished Airing,,
5420,Kemono no Souja Erin,8.31,316.0,2496,94762,1546,50.0,TV,24 min per ep,Finished Airing,"Drama,Fantasy","Production I.G,Trans Arts"
30230,Diamond no Ace: Second Season,8.31,315.0,1775,151882,1132,51.0,TV,24 min per ep,Finished Airing,Sports,"Production I.G,Madhouse"
10162,Usagi Drop,8.31,319.0,488,526931,6057,11.0,TV,22 min per ep,Finished Airing,Slice of Life,Production I.G
56752,Shiguang Dailiren: Yingdu Pian,8.3,327.0,3007,70112,536,6.0,ONA,32 min per ep,Finished Airing,Drama,CMC Media
55644,Dr. Stone: New World Part 2,8.3,321.0,614,440389,1648,11.0,TV,23 min per ep,Finished Airing,"Adventure,Comedy",TMS Entertainment
5341,Ookami to Koushinryou II,8.3,326.0,492,522760,4309,12.0,TV,23 min per ep,Finished Airing,"Adventure,Drama,Romance,Supernatural","Brain's Base,Marvy Jack"
4081,Natsume Yuujinchou,8.3,325.0,428,591179,16893,13.0,TV,24 min per ep,Finished Airing,"Slice of Life,Supernatural",Brain's Base
22507,Initial D Final Stage,8.3,323.0,1637,168582,1062,4.0,TV,27 min per ep,Finished Airing,"Action,Drama",SynergySP
31043,Boku dake ga Inai Machi,8.3,320.0,30,2306134,51451,12.0,TV,23 min per ep,Finished Airing,"Mystery,Suspense",A-1 Pictures
1365,Meitantei Conan Movie 06: Baker Street no Bourei,8.3,324.0,2671,85943,300,1.0,Movie,1 hr 47 min,Finished Airing,"Adventure,Mystery",TMS Entertainment
62568,Dr. Stone: Science Future Part 3,8.29,329.0,1648,166620,646,13.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy",TMS Entertainment
62568,Dr. Stone: Science Future Part 3,8.29,329.0,1648,166620,646,13.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy",TMS Entertainment
62277,Gintama Movie 3: Yoshiwara Daienjou,8.29,331.0,6636,12684,53,1.0,Movie,2 hr 4 min,Finished Airing,"Action,Comedy,Sci-Fi",Bandai Namco Pictures
59408,Mononoke Movie 2: Hinezumi,8.29,337.0,5257,22970,112,1.0,Movie,1 hr 14 min,Finished Airing,"Horror,Mystery,Supernatural,Suspense","EOTA,Crew-Cell"
